ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Distance,Time_taken(min)
512B,MUMRES19DEL02,33,5.0,19.131141,72.813074,19.181141,72.863074,Meal ,1,7.648080628607945,23
51C6,PUNERES08DEL03,33,4.5,18.53408,73.89852,18.62408,73.98852,Snack ,3,13.788947117364545,25
963B,MYSRES20DEL02,29,4.5,12.337978,76.616792,12.357978,76.636792,Meal ,3,3.108902629159348,14
B6C6,INDORES12DEL03,32,4.6,22.74806,75.8934,22.83806,75.9834,Buffet ,3,13.611428630407849,25
CF0A,AGRRES07DEL03,34,3.7,27.160934,78.044095,27.250934,78.134095,Meal ,3,13.392833798998302,41
548C,MYSRES04DEL03,39,4.7,12.3085,76.665808,12.3985,76.755808,Buffet ,3,13.989916877275611,22
850000,MYSRES05DEL01,33,5.0,12.323978,76.627961,12.363978,76.667961,Snack ,3,6.217851597564986,17
DA92,AGRRES01DEL03,37,4.8,27.161661,78.011544,27.191661,78.041544,Buffet ,2,4.46479590112666,28
1BCD,CHENRES16DEL02,24,4.9,13.049645,80.242268,13.069645,80.262268,Drinks ,2,3.1046608747206426,21
C5F5,KNPRES09DEL03,25,4.9,26.473698,80.352677,26.533698,80.412677,Buffet ,2,8.953146585642454,29
C2B1,KOCRES03DEL03,35,4.7,10.020683,76.310631,10.080683,76.370631,Drinks ,2,9.363084628485131,17
8A76,SURRES20DEL03,37,4.9,21.15276,72.778059,21.24276,72.868059,Snack ,1,13.68237887648496,27
6639,PUNERES01DEL02,23,4.6,18.569156,73.774723,18.699156,73.904723,Buffet ,2,19.91431676645955,31
6270,SURRES02DEL03,28,4.8,21.186608,72.794136,21.216608,72.824136,Buffet ,3,4.560738018710785,11
9458,MUMRES03DEL02,35,4.6,19.22384,72.841347,19.24384,72.861347,Drinks ,3,3.0585514953413155,18
12EA,MUMRES07DEL01,36,5.0,19.091458,72.827808,19.161458,72.897808,Snack ,2,10.708220667367794,44
BB73,HYDRES06DEL01,26,5.0,17.455894,78.375467,17.465894,78.385467,Snack ,2,1.5367312329664098,14
8D5F,COIMBRES13DEL03,21,4.7,11.003669,76.976494,11.063669,77.036494,Drinks ,3,9.348403522662325,29
3241,SURRES010DEL01,39,4.8,21.17106,72.789292,21.21106,72.829292,Drinks ,2,6.081185877714607,27
898A,MUMRES08DEL03,38,4.7,19.065838,72.832658,19.095838,72.862658,Snack ,2,4.589834614418373,16
B804,BANGRES11DEL01,22,5.0,12.934365,77.616155,12.974365,77.656155,Meal ,1,6.210605364096597,10
BB51,JAPRES07DEL03,23,4.6,26.766536,75.837333,26.796536,75.867333,Snack ,1,4.471739409979227,22
3F7D,BANGRES010DEL02,36,4.8,12.933298,77.614293,12.983298,77.664293,Snack ,2,7.763196932715946,22
60D2,COIMBRES18DEL01,25,4.7,11.02091,76.940432,11.09091,77.010432,Snack ,3,10.906065218662736,19
C22C,LUDHRES13DEL01,35,4.2,30.893234,75.82172,31.003234,75.93172,Meal ,3,16.11365443502324,31
A3EB,INDORES09DEL03,22,4.6,22.725835,75.887648,22.755835,75.917648,Drinks ,2,4.537940846050908,10
9FDE,PUNERES06DEL02,23,4.8,18.546258,73.904337,18.566258,73.924337,Buffet ,2,3.064404727369966,16
6108,VADRES14DEL02,21,4.9,22.311603,73.165012,22.331603,73.185012,Drinks ,3,3.0295246341921644,18
CE13,KOLRES05DEL01,21,4.7,22.527893,88.368628,22.597893,88.438628,Drinks ,2,10.59484217901128,22
C810,KOLRES06DEL01,31,4.8,22.533662,88.366217,22.603662,88.436217,Drinks ,2,10.594638144489263,26
4030,COIMBRES13DEL03,38,4.9,11.003669,76.976494,11.093669,77.066494,Buffet ,3,14.022253362357834,23
626D,MUMRES09DEL03,29,4.9,18.994049,72.825203,19.054049,72.885203,Snack ,2,9.181151801248024,29
9639,MYSRES20DEL01,30,3.6,12.337978,76.616792,12.407978,76.686792,Meal ,3,10.880650831531838,36
323E,COIMBRES01DEL03,34,3.5,11.016298,76.972076,11.106298,77.062076,Buffet ,1,14.0219570899938,34
8BC7,COIMBRES010DEL02,33,4.6,11.003008,76.97544,11.023008,76.99544,Snack ,2,3.1162419915691593,23
72B8,MYSRES05DEL03,33,4.5,12.323978,76.627961,12.353978,76.657961,Drinks ,2,4.663432201620595,30
7600000,PUNERES09DEL03,27,4.8,18.536562,73.896485,18.566562,73.926485,Buffet ,3,4.596666925181527,18
E188,BHPRES16DEL03,31,4.6,23.264015,77.408236,23.294015,77.438236,Meal ,2,4.5296461854158485,19
D151,GOARES02DEL02,33,4.3,15.585658,73.743606,15.605658,73.763606,Meal ,2,3.087714229826543,22
9000000000000000518174052496345429375076715178295320870769599526069814367361690475954176,SURRES11DEL01,36,5.0,21.157735,72.768778,21.267735,72.878778,Snack ,2,16.72211837577326,26
3A3A,BANGRES17DEL03,22,4.7,12.972532,77.608179,13.002532,77.638179,Drinks ,3,4.657651549280329,10
87C,CHENRES02DEL03,29,4.6,13.086438,80.220672,13.176438,80.310672,Meal ,2,13.968990746015168,13
937B,BANGRES17DEL01,23,4.8,12.972532,77.608179,13.082532,77.718179,Snack ,1,17.076712975302453,29
C147,GOARES07DEL03,35,4.9,15.561295,73.749478,15.591295,73.779478,Drinks ,3,4.631781459847124,20
D922,DEHRES08DEL02,33,4.3,30.359722,78.067079,30.439722,78.147079,Drinks ,2,11.747351283055355,41
86A0,PUNERES11DEL03,25,4.9,18.533811,73.899315,18.623811,73.989315,Buffet ,3,13.788957415778517,25
9143,VADRES03DEL01,23,4.5,22.32,73.17,22.36,73.21,Drinks ,2,6.058680731793218,29
519E,MYSRES04DEL01,23,4.9,12.3085,76.665808,12.3185,76.675808,Buffet ,2,1.5545511732988062,12
24F0,SURRES010DEL02,34,4.4,21.17106,72.789292,21.25106,72.869292,Meal ,2,12.161605446010208,39
70000000000000000288151981501143776461251748830540338077714954059776,MYSRES02DEL02,33,4.9,12.304569,76.643622,12.384569,76.723622,Drinks ,1,12.435689047425509,25
9125,INDORES09DEL01,28,4.8,22.725835,75.887648,22.835835,75.997648,Snack ,3,16.636875038860897,22
BE07,SURRES09DEL01,20,4.7,21.175975,72.795503,21.245975,72.865503,Meal ,2,10.641407763221139,24
DF4D,LUDHRES13DEL01,33,4.2,30.893234,75.82172,30.903234,75.83172,Buffet ,2,1.4652025747268527,31
90000000000000000016409013349346617277284352,HYDRES08DEL01,24,4.6,17.438263,78.397865,17.448263,78.407865,Meal ,2,1.536802066394733,16
D05D,AURGRES08DEL03,29,4.8,19.876428,75.364792,19.936428,75.424792,Buffet ,2,9.157664297604244,25
482B,JAPRES06DEL01,31,4.5,26.911927,75.797282,26.921927,75.807282,Buffet ,2,1.489789766813,23
4690,MUMRES12DEL01,37,4.9,19.207222,72.972281,19.277222,73.042281,Drinks ,2,10.704672233866505,36
8A1D,VADRES20DEL02,29,4.8,22.311358,73.164798,22.331358,73.184798,Meal ,2,3.029527086813746,14
2F0C,MYSRES01DEL03,22,4.5,12.311072,76.654878,12.371072,76.714878,Snack ,2,9.326827803405624,14
B820,BANGRES09DEL03,34,4.9,12.934179,77.615797,12.964179,77.645797,Meal ,2,4.658001279265391,29
7300,PUNERES07DEL01,23,4.5,18.546947,73.900626,18.656947,74.010626,Drinks ,3,16.85208641567295,14
5B44,COIMBRES08DEL01,27,4.5,11.001852,76.976268,11.041852,77.016268,Meal ,2,6.2323920207909005,25
5F15,BANGRES17DEL02,35,4.4,12.972532,77.608179,13.102532,77.738179,Snack ,3,20.181172140809302,43
CD4A,GOARES03DEL01,38,4.9,15.574828,73.766883,15.584828,73.776883,Meal ,2,1.5439143887823974,26
C63,COIMBRES17DEL03,36,4.4,11.026117,76.944652,11.116117,77.034652,Snack ,2,14.021726512881596,53
1660,HYDRES05DEL01,35,4.5,17.433809,78.386744,17.473809,78.426744,Meal ,1,6.147038743530447,19
AA7A,BANGRES17DEL03,25,4.6,12.972532,77.608179,13.062532,77.698179,Buffet ,1,13.972131143083212,11
4393,MYSRES12DEL03,20,4.6,12.284747,76.625861,12.314747,76.655861,Drinks ,3,4.663772762376294,23
C312,AGRRES010DEL03,34,4.7,27.163303,78.057044,27.303303,78.197044,Drinks ,1,20.831034086787458,25
A46C,COIMBRES06DEL01,33,5.0,11.021278,76.995017,11.091278,77.065017,Drinks ,3,10.906058503327221,21
5797,COIMBRES010DEL02,21,4.9,11.003008,76.97544,11.053009,77.02544,Meal ,2,7.790489304769405,28
8C5D,MYSRES05DEL03,36,4.6,12.323978,76.627961,12.353978,76.657961,Meal ,2,4.663432201620595,33
C7A6,AGRRES17DEL01,34,4.8,27.157772,78.04725,27.167772,78.05725,Snack ,2,1.488347124650747,47
686B,MYSRES20DEL03,20,4.7,12.337978,76.616792,12.427978,76.706792,Buffet ,2,13.989146264477116,20
96DE,VADRES06DEL01,32,4.8,22.31279,73.170283,22.42279,73.280283,Snack ,3,16.659838319169715,25
2268,SURRES13DEL01,37,4.3,21.170096,72.789122,21.210096,72.829122,Buffet ,3,6.081204324626466,36
6BBE,JAPRES010DEL01,30,4.4,26.921411,75.793604,27.031411,75.903604,Snack ,2,16.383856071848083,43
128B,PUNERES13DEL01,35,5.0,18.56245,73.916619,18.60245,73.956619,Buffet ,3,6.128363939648455,28
DD83,KNPRES05DEL03,26,4.7,26.479108,80.315042,26.619108,80.455042,Buffet ,2,20.886997510665307,43
230B,PUNERES06DEL02,26,4.8,18.546258,73.904337,18.626258,73.984337,Snack ,2,12.25659774869038,16
5A0F,INDORES12DEL01,21,4.5,22.74806,75.8934,22.78806,75.9334,Buffet ,3,6.0500335924587025,30
56BB,INDORES09DEL03,30,4.6,22.725835,75.887648,22.815835,75.977648,Meal ,2,13.61244755449679,25
96F5,COIMBRES02DEL03,26,4.8,11.022477,76.995667,11.112477,77.085667,Drinks ,3,14.021812013196106,18
C526,KOCRES07DEL03,33,4.7,9.985697,76.281128,10.015697,76.311128,Snack ,2,4.6818978894296635,28
86F0,CHENRES01DEL01,22,4.9,13.005801,80.250744,13.045801,80.290744,Buffet ,3,6.209735433842075,19
9168,JAPRES18DEL02,34,5.0,26.913987,75.752891,26.963987,75.802891,Snack ,2,7.448303502970493,31
8AD4,CHENRES04DEL03,35,4.9,13.02978,80.208812,13.08978,80.268812,Snack ,2,9.31397992220267,28
4F6A,VADRES010DEL03,26,4.6,22.310329,73.169083,22.340329,73.199083,Drinks ,3,4.544230975252655,13
BD7B,RANCHIRES06DEL02,30,4.6,23.357804,85.325146,23.437804,85.405146,Buffet ,2,12.074114327172765,52
B162,COIMBRES09DEL01,28,4.7,11.008638,76.984311,11.018638,76.994311,Drinks ,3,1.5581193629487389,18
D2E,MUMRES12DEL02,28,5.0,19.207222,72.972281,19.337222,73.102281,Snack ,2,19.878389859457627,25
AA5B,VADRES13DEL01,36,4.1,22.310237,73.158921,22.350237,73.198921,Drinks ,2,6.058876303739158,38
4E7D,COIMBRES06DEL02,38,4.9,11.021278,76.995017,11.041278,77.015017,Buffet ,3,3.1161470193369545,20
9C5E,PUNERES06DEL03,27,4.9,18.546258,73.904337,18.576258,73.934337,Drinks ,2,4.596543327364382,27
D087,KOLRES11DEL02,35,4.3,22.577821,88.400581,22.597821,88.420581,Buffet ,2,3.0268459094260796,33
7DDA,BANGRES14DEL03,35,3.5,12.949934,77.699386,13.039934,77.789386,Drinks ,3,13.972751063504555,33
28000000000,HYDRES03DEL02,31,4.0,17.422819,78.449578,17.502819,78.529578,Snack ,3,12.29378731203682,42
400000000000000002480034580163113277980672,INDORES13DEL02,22,4.9,22.745049,75.892471,22.825049,75.972471,Snack ,2,12.099374423360768,24
4700,COIMBRES19DEL01,35,4.9,11.022298,76.998349,11.092298,77.068349,Snack ,2,10.906039889040942,48
BFD9,AURGRES010DEL02,30,4.7,19.875337,75.316722,19.925337,75.366722,Buffet ,3,7.63152482355472,19
BC08,MUMRES12DEL03,25,4.5,19.207222,72.972281,19.297222,73.062281,Meal ,3,13.762754362295334,30
50D4,JAPRES19DEL02,34,3.5,26.913726,75.75282,26.993726,75.83282,Snack ,1,11.9165950600701,36
77EA,MYSRES13DEL02,33,4.9,12.310972,76.659264,12.330972,76.679264,Buffet ,2,3.109059104393369,16
6B1A,JAPRES05DEL01,28,4.9,26.905287,75.794592,26.915287,75.804592,Snack ,1,1.4898285870179706,15
D0F8,KOCRES16DEL02,21,5.0,10.003064,76.307589,10.053064,76.357589,Snack ,2,7.802839040445126,20
AF2D,COIMBRES14DEL02,35,4.2,11.003681,76.975525,11.023681,76.995525,Snack ,3,3.1162384958431986,33
9D7B,JAPRES17DEL02,36,4.9,26.892312,75.806896,26.942312,75.856896,Drinks ,3,7.448937379729502,32
5A4D,JAPRES01DEL02,35,5.0,26.90519,75.810753,26.98519,75.890753,Buffet ,2,11.916994721599234,36
2391,INDORES13DEL03,33,4.5,22.745049,75.892471,22.835049,75.982471,Buffet ,3,13.611566722125085,17
5656,RANCHIRES15DEL03,33,4.9,23.369746,85.33982,23.399746,85.36982,Meal ,2,4.5279972125744,35
2BBC,HYDRES07DEL02,27,5.0,17.424114,78.347554,17.554114,78.477554,Meal ,3,19.976027554946448,35
1387,BANGRES09DEL02,29,4.6,12.934179,77.615797,12.954179,77.635797,Snack ,2,3.105364544907298,27
C3A0,KOCRES13DEL03,25,4.8,9.991703,76.293136,10.081703,76.383136,Drinks ,2,14.04492528593973,23
5809,BANGRES09DEL01,23,4.8,12.934179,77.615797,13.004179,77.685797,Snack ,2,10.868244074540835,20
55C5,RANCHIRES07DEL03,22,4.9,23.359407,85.325055,23.419407,85.385055,Snack ,3,9.055848504226429,24
E175,KOLRES13DEL02,38,4.9,22.553227,88.353273,22.683227,88.483273,Drinks ,2,19.67249528098233,27
2104,RANCHIRES04DEL03,28,4.7,23.359033,85.325347,23.419033,85.385347,Meal ,3,9.05586019430546,18
A68A,HYDRES18DEL01,26,4.7,17.450851,78.379347,17.460851,78.389347,Meal ,2,1.5367515001848095,29
5EDB,MUMRES010DEL01,34,3.8,19.003517,72.82765,19.073517,72.89765,Buffet ,2,10.710903359654202,37
604C,MYSRES010DEL03,37,4.7,12.321214,76.621094,12.411214,76.711094,Buffet ,3,13.989584724635527,15
BD45,COIMBRES20DEL02,26,4.8,10.994136,76.963303,11.074136,77.043303,Buffet ,2,12.464528059716372,29
682E,HYDRES18DEL01,35,3.5,17.450851,78.379347,17.560851,78.489347,Meal ,3,16.90205180024393,37
DAFE,DEHRES04DEL03,24,4.5,30.340722,78.060221,30.370722,78.090221,Snack ,3,4.4061032568228296,18
BFFB,LUDHRES06DEL02,35,4.6,30.895204,75.822103,30.915204,75.842103,Snack ,2,2.930314663391813,29
C76,COIMBRES14DEL03,25,4.3,11.003681,76.975525,11.033681,77.005525,Snack ,2,4.674318760489487,28
4BCF,CHENRES16DEL03,28,4.8,13.049645,80.242268,13.109645,80.302268,Drinks ,3,9.313614929815012,14
B227,HYDRES02DEL03,35,4.8,17.41233,78.449654,17.50233,78.539654,Buffet ,2,13.830709083522443,29
5C75,MUMRES11DEL03,31,4.4,18.994237,72.825553,19.024237,72.855553,Buffet ,2,4.590769055748737,20
50DE,CHENRES16DEL02,29,4.6,13.049645,80.242268,13.069645,80.262268,Meal ,2,3.1046608747206426,25
2824,HYDRES05DEL01,38,4.7,17.433809,78.386744,17.543809,78.496744,Snack ,2,16.902806732498032,24
97B2,COIMBRES15DEL02,37,5.0,11.006686,76.951736,11.026686,76.971736,Meal ,3,3.1162228846223834,15
1B5A,PUNERES05DEL01,29,4.6,18.543626,73.905101,18.653626,74.015101,Snack ,1,16.852241972645785,11
D9D1,ALHRES12DEL01,31,4.6,25.443994,81.860187,25.513994,81.930187,Snack ,2,10.486117701549256,51
1528,SURRES06DEL01,36,4.9,21.185047,72.80859,21.195047,72.81859,Drinks ,3,1.520301336853665,25
76A3,PUNERES19DEL02,22,4.9,18.563934,73.915367,18.583935,73.935367,Snack ,2,3.0643351463849164,11
D53B,GOARES13DEL01,27,4.9,15.506205,73.766668,15.576205,73.836668,Buffet ,1,10.808376827928514,18
D994,LUDHRES17DEL03,27,4.0,30.893384,75.821202,31.033384,75.961202,Snack ,2,20.506907204759106,33
653,CHENRES20DEL02,29,4.6,12.975996,80.221898,13.105996,80.351898,Meal ,3,20.181034547352507,48
C1B4,KOCRES12DEL03,30,4.7,9.988483,76.295211,10.048483,76.355211,Meal ,2,9.363543018983561,18
AB97,MYSRES11DEL03,20,4.9,12.323225,76.630028,12.353225,76.660028,Buffet ,2,4.663438748149054,27
DBB1,KOCRES02DEL01,33,4.9,10.028047,76.310019,10.038047,76.320019,Drinks ,2,1.5605560162491214,18
A0E0,INDORES09DEL02,24,4.6,22.725835,75.887648,22.745835,75.907648,Buffet ,2,3.025344768407918,18
42ED,PUNERES08DEL02,31,4.3,18.53408,73.89852,18.55408,73.91852,Drinks ,2,3.064508186852737,33
2463,INDORES20DEL02,35,4.8,22.732225,75.874765,22.862225,76.004765,Buffet ,2,19.660674820590273,49
404D,BANGRES03DEL01,26,4.6,12.979166,77.640709,13.049166,77.710709,Buffet ,3,10.867285240714486,23
8A4C,RANCHIRES09DEL02,38,4.9,23.351058,85.325731,23.481058,85.455731,Buffet ,2,19.619196710684648,44
5AB6,INDORES06DEL03,26,4.9,22.728163,75.884212,22.758163,75.914212,Snack ,2,4.5379053231429145,15
4850,MYSRES06DEL02,26,4.6,12.323994,76.626167,12.403994,76.706167,Drinks ,1,12.435238152054547,25
A507,BANGRES20DEL02,38,4.8,12.972161,77.596014,12.992161,77.616014,Drinks ,2,3.105133735234752,28
BBCC,PUNERES08DEL03,26,4.4,18.53408,73.89852,18.56408,73.92852,Meal ,2,4.596698554557205,20
C435,AURGRES09DEL02,37,4.5,19.874103,75.368419,19.954103,75.448419,Meal ,3,12.209940785785735,34
9EDC,RANCHIRES010DEL02,21,4.6,23.354422,85.3329,23.434422,85.4129,Buffet ,3,12.074255310176673,24
B549,HYDRES20DEL01,27,4.9,17.483216,78.552111,17.523216,78.592111,Snack ,3,6.146243658393431,22
5C69,COIMBRES09DEL03,36,4.8,11.008638,76.984311,11.098638,77.074311,Drinks ,2,14.022136830289478,29
6D72,SURRES04DEL02,20,4.7,21.173493,72.801953,21.223493,72.851953,Buffet ,2,7.601304456856061,27
5C04,HYDRES04DEL01,22,4.7,17.411028,78.329645,17.521028,78.439645,Snack ,3,16.90381483815878,21
1310,MUMRES02DEL01,31,5.0,19.221315,72.862381,19.231315,72.872381,Snack ,3,1.5293087736834534,25
950,CHENRES010DEL02,30,5.0,13.066762,80.251865,13.086762,80.271865,Meal ,2,3.104556052438096,22
6EFD,SURRES14DEL03,37,4.8,21.157729,72.768726,21.217729,72.828726,Meal ,2,9.121874253616898,23
79AC,CHENRES17DEL02,29,4.6,13.045479,80.23311,13.175479,80.36311,Buffet ,2,20.178267239099558,15
C142,LUDHRES14DEL02,37,4.9,30.892978,75.821847,30.942978,75.871847,Snack ,2,7.325371833632557,24
16A2,JAPRES11DEL02,29,4.6,26.90294,75.793007,27.03294,75.923007,Snack ,2,19.36338289365832,36
815B,JAPRES12DEL02,24,5.0,26.902908,75.792934,26.922908,75.812934,Buffet ,2,2.979626518993123,18
AF55,RANCHIRES05DEL03,34,4.8,23.355164,85.324097,23.415164,85.384097,Meal ,3,9.055981117924203,25
199999999999999995497619646912068059136,CHENRES13DEL02,29,4.6,13.027018,80.254791,13.157018,80.384791,Snack ,3,20.17900385808542,20
9F99,MUMRES11DEL01,23,4.8,18.994237,72.825553,19.104237,72.935553,Snack ,3,16.83090555193196,22
2642,INDORES14DEL01,24,4.8,22.761593,75.886362,22.801593,75.926362,Buffet ,1,6.04975791889521,21
4F6D,HYDRES20DEL01,26,4.8,17.483216,78.552111,17.493216,78.562111,Drinks ,2,1.5366213355982792,11
2C2E,MYSRES03DEL02,28,4.8,12.299524,76.64262,12.349524,76.69262,Drinks ,1,7.772596236164786,14
C9A3,GOARES03DEL03,26,5.0,15.574828,73.766883,15.664828,73.856883,Meal ,3,13.893925249840061,27
B394,COIMBRES010DEL02,31,4.6,11.003008,76.97544,11.023008,76.99544,Snack ,2,3.1162419915691593,26
2ADB,SURRES15DEL02,28,4.8,21.160522,72.771477,21.290522,72.901477,Buffet ,2,19.761706467413592,36
A0C1,INDORES12DEL01,21,4.7,22.74806,75.8934,22.81806,75.9634,Buffet ,2,10.587023705098991,16
953A,COIMBRES19DEL01,39,4.3,11.022298,76.998349,11.132298,77.108349,Snack ,2,17.137487720369517,52
1631,PUNERES13DEL01,29,4.8,18.56245,73.916619,18.63245,73.986619,Snack ,2,10.724189700859583,23
A776,MUMRES17DEL02,39,4.8,19.121999,72.908493,19.171999,72.958493,Meal ,3,7.648280480148493,18
14BD,HYDRES07DEL03,38,4.6,17.424114,78.347554,17.454114,78.377554,Snack ,2,4.610456146048326,21
CAB1,AURGRES06DEL01,35,4.9,19.874449,75.360232,19.884449,75.370232,Snack ,3,1.5263994754502583,17
3AFE,SURRES010DEL03,22,4.9,21.17106,72.789292,21.20106,72.819292,Snack ,3,4.560961191343599,18
AEAA,JAPRES12DEL03,20,5.0,26.902908,75.792934,26.992908,75.882934,Meal ,2,13.40647565433019,48
72000000,INDORES06DEL03,24,4.5,22.728163,75.884212,22.818163,75.974212,Meal ,2,13.612340865269687,27
DABA,KOCRES07DEL02,30,4.4,9.985697,76.281128,10.035697,76.331128,Meal ,2,7.803044762988818,32
3441,COIMBRES19DEL03,24,4.8,11.022298,76.998349,11.052298,77.028349,Snack ,3,4.674173521866281,28
E143,GOARES08DEL03,33,4.5,15.556561,73.763633,15.586561,73.793633,Drinks ,2,4.631832797587077,29
9A56,RANCHIRES04DEL02,26,4.9,23.359033,85.325347,23.379033,85.345347,Buffet ,2,3.0188284633848217,23
686D,VADRES20DEL03,25,4.5,22.311358,73.164798,22.371358,73.224798,Meal ,2,9.087980108212484,11
C390,AURGRES03DEL01,32,4.6,19.874733,75.353942,19.984733,75.463942,Drinks ,2,16.787888950840177,34
996E,MUMRES19DEL01,30,4.7,19.131141,72.813074,19.17114,72.853074,Snack ,2,6.118471180690497,35
B591,PUNERES13DEL01,28,4.9,18.56245,73.916619,18.63245,73.986619,Snack ,2,10.724189700859583,20
1FF3,SURRES06DEL01,21,4.8,21.185047,72.80859,21.295047,72.91859,Snack ,3,16.720678992752937,33
CA41,BHPRES03DEL03,20,4.6,23.214294,77.435361,23.244294,77.465361,Snack ,3,4.530419436025598,13
23F4,MUMRES010DEL01,25,4.9,19.003517,72.82765,19.113517,72.93765,Snack ,3,16.83046129455743,25
4EED,INDORES07DEL01,33,4.6,22.722634,75.886959,22.832634,75.996959,Drinks ,3,16.637054384885012,41
501B,MUMRES14DEL02,26,4.7,19.1813,72.836191,19.2613,72.916191,Snack ,3,12.234645517155796,19
E233,GOARES09DEL02,26,4.9,15.303897,73.914336,15.353897,73.964336,Buffet ,2,7.724074530277346,19
7CD4,MYSRES19DEL01,29,4.9,12.334022,76.618203,12.344022,76.628203,Buffet ,3,1.5544772821910615,18
ADB8,HYDRES010DEL01,30,4.8,17.428294,78.404423,17.538294,78.514423,Meal ,3,16.903050893204163,23
E247,LUDHRES20DEL01,23,2.6,30.885915,75.788259,30.995915,75.898259,Drinks ,3,16.114177482114304,43
7548,VADRES20DEL03,34,4.2,22.311358,73.164798,22.341358,73.194798,Buffet ,2,4.544215521132342,33
9201,BANGRES08DEL01,29,4.6,12.906229,77.596791,13.016229,77.706791,Meal ,2,17.078934089494954,29
3999999999999999865936450861855600199300744370480502011918698389236719021749516922746044416,PUNERES19DEL02,37,5.0,18.563934,73.915367,18.613934,73.965367,Meal ,1,7.66031691183285,33
4F4C,INDORES08DEL01,22,4.5,22.725748,75.898497,22.735747,75.908497,Meal ,2,1.5126165219141463,20
740F,SURRES11DEL01,25,4.6,21.157735,72.768778,21.227735,72.838778,Buffet ,3,10.642018863256986,37
B090,HYDRES09DEL03,33,4.7,17.431668,78.408321,17.521668,78.498321,Snack ,3,13.83000931143171,21
902,PUNERES20DEL02,29,4.6,18.592718,73.773572,18.612718,73.793572,Snack ,2,3.0640094555094217,17
602C,JAPRES11DEL01,31,4.8,26.90294,75.793007,26.94294,75.833007,Meal ,1,5.959018323622379,25
B1C0,INDORES20DEL03,36,4.7,22.732225,75.874765,22.822225,75.964765,Snack ,2,13.612154686696366,26
95F4,MUMRES06DEL01,21,5.0,19.055831,72.833984,19.165831,72.943984,Snack ,3,16.827953238536708,15
1DBD,CHENRES03DEL02,24,4.5,13.091809,80.219104,13.111809,80.239104,Drinks ,2,3.104402431477901,16
D1C0,KNPRES13DEL02,24,4.5,26.481547,80.299775,26.561547,80.379775,Snack ,3,11.936703507445108,29
B2F6,SURRES16DEL02,27,4.7,21.160437,72.774209,21.210437,72.824209,Buffet ,2,7.601616771071091,24
7C49,SURRES14DEL01,24,4.9,21.157729,72.768726,21.167729,72.778726,Buffet ,3,1.520431947999248,17
58CC,HYDRES18DEL03,34,4.4,17.450851,78.379347,17.510851,78.439347,Buffet ,2,9.219905581616992,35
1724,INDORES18DEL02,22,4.6,22.753839,75.897429,22.883838,76.027429,Snack ,2,19.659160370978906,30
D867,KOLRES06DEL01,38,4.8,22.533662,88.366217,22.543662,88.376217,Drinks ,3,1.5136713101657704,23
87CA,COIMBRES09DEL02,26,4.6,11.008638,76.984311,11.058638,77.034311,Snack ,3,7.790336733567704,29
59999999999999999593256920461697678587702506516643840,MUMRES13DEL02,24,4.7,19.178321,72.834715,19.198321,72.854715,Snack ,3,3.0589506421330555,24
1CC2,HYDRES04DEL03,33,4.7,17.411028,78.329645,17.441028,78.359645,Meal ,3,4.610613705052656,25
